"","Pop","Year","Sex","Cause","Age","Count"
"3533","USA",2000,2,"S016",91,602.956160659822
"3534","USA",2000,2,"S016",92,536.04389922175
"3535","USA",2000,2,"S016",93,464.477565518688
"3536","USA",2000,2,"S016",94,392.200360277357
"3537","USA",2000,2,"S016",95,323.306421993257
"3538","USA",2000,2,"S016",96,260.527928153959
"3539","USA",2000,2,"S016",97,205.803194501416
"3540","USA",2000,2,"S016",98,159.722814255137
"3541","USA",2000,2,"S016",99,122.179845347652
"3542","USA",2000,2,"S016",100,92.3715095994062
"3543","USA",2000,2,"S016",101,69.2165121300757
"3544","USA",2000,2,"S016",102,51.5401545414397
"3545","USA",2000,2,"S016",103,38.1962846561077
"3546","USA",2000,2,"S016",104,28.2171980588905
"3547","USA",2000,2,"S016",105,20.7954214547972
"3548","USA",2000,2,"S016",106,15.3023701533716
"3549","USA",2000,2,"S016",107,11.2475768666948
"3550","USA",2000,2,"S016",108,8.26176830410866
"3551","USA",2000,2,"S016",109,6.06575684615373
"3552","USA",2000,2,"S016",110,4.4524904340793
"3553","USA",2010,1,"S001",0,152.644759251025
"3554","USA",2010,1,"S001",1,110.210018517711
"3555","USA",2010,1,"S001",2,80.4061533049645
"3556","USA",2010,1,"S001",3,59.6311719385022
"3557","USA",2010,1,"S001",4,45.1892319336322
"3558","USA",2010,1,"S001",5,35.1341613221137
"3559","USA",2010,1,"S001",6,28.0879968896155
"3560","USA",2010,1,"S001",7,23.1323042824818
"3561","USA",2010,1,"S001",8,19.634904229154
"3562","USA",2010,1,"S001",9,17.1845290779734
"3563","USA",2010,1,"S001",10,15.4978696672932
"3564","USA",2010,1,"S001",11,14.393275112826
"3565","USA",2010,1,"S001",12,13.7486094829229
"3566","USA",2010,1,"S001",13,13.4890588767646
"3567","USA",2010,1,"S001",14,13.5708934994212
"3568","USA",2010,1,"S001",15,13.9730243481608
"3569","USA",2010,1,"S001",16,14.6951748367062
"3570","USA",2010,1,"S001",17,15.7460665129989
"3571","USA",2010,1,"S001",18,17.1531276155005
"3572","USA",2010,1,"S001",19,18.9405628970486
"3573","USA",2010,1,"S001",20,21.1503752823234
"3574","USA",2010,1,"S001",21,23.8028573643049
"3575","USA",2010,1,"S001",22,26.9456870407875
"3576","USA",2010,1,"S001",23,30.5892171591635
"3577","USA",2010,1,"S001",24,34.7793288456265
"3578","USA",2010,1,"S001",25,39.5209955989631
"3579","USA",2010,1,"S001",26,44.8540503009259
"3580","USA",2010,1,"S001",27,50.7848921668722
"3581","USA",2010,1,"S001",28,57.3472783300916
"3582","USA",2010,1,"S001",29,64.5550225104551
"3583","USA",2010,1,"S001",30,72.4513393953558
"3584","USA",2010,1,"S001",31,81.0973163986798
"3585","USA",2010,1,"S001",32,90.5673374390605
"3586","USA",2010,1,"S001",33,100.997192237368
"3587","USA",2010,1,"S001",34,112.527046930983
"3588","USA",2010,1,"S001",35,125.422812862556
"3589","USA",2010,1,"S001",36,139.921160769552
"3590","USA",2010,1,"S001",37,156.418972000719
"3591","USA",2010,1,"S001",38,175.238954639935
"3592","USA",2010,1,"S001",39,196.755884115715
"3593","USA",2010,1,"S001",40,221.312240788567
"3594","USA",2010,1,"S001",41,249.060508597311
"3595","USA",2010,1,"S001",42,280.251119882377
"3596","USA",2010,1,"S001",43,314.718419154259
"3597","USA",2010,1,"S001",44,352.451003535769
"3598","USA",2010,1,"S001",45,392.742018166494
"3599","USA",2010,1,"S001",46,435.154229791899
"3600","USA",2010,1,"S001",47,478.466964888615
"3601","USA",2010,1,"S001",48,521.878219590466
"3602","USA",2010,1,"S001",49,564.245088876662
"3603","USA",2010,1,"S001",50,604.704545864671
"3604","USA",2010,1,"S001",51,642.612805193791
"3605","USA",2010,1,"S001",52,677.13781925819
"3606","USA",2010,1,"S001",53,707.26363665829
"3607","USA",2010,1,"S001",54,732.015872559485
"3608","USA",2010,1,"S001",55,749.59345162893
"3609","USA",2010,1,"S001",56,759.159674573294
"3610","USA",2010,1,"S001",57,759.749406789248
"3611","USA",2010,1,"S001",58,751.442934972986
"3612","USA",2010,1,"S001",59,735.868368795614
"3613","USA",2010,1,"S001",60,714.108652031975
"3614","USA",2010,1,"S001",61,689.44252738856
"3615","USA",2010,1,"S001",62,663.042463641822
"3616","USA",2010,1,"S001",63,637.515984452403
"3617","USA",2010,1,"S001",64,613.531317363616
"3618","USA",2010,1,"S001",65,592.735289019625
"3619","USA",2010,1,"S001",66,575.372417247616
"3620","USA",2010,1,"S001",67,562.278538143212
"3621","USA",2010,1,"S001",68,553.492366544834
"3622","USA",2010,1,"S001",69,549.226323255578
"3623","USA",2010,1,"S001",70,549.473421315926
"3624","USA",2010,1,"S001",71,554.066126633598
"3625","USA",2010,1,"S001",72,563.022524008148
"3626","USA",2010,1,"S001",73,576.004877189369
"3627","USA",2010,1,"S001",74,593.047216832517
"3628","USA",2010,1,"S001",75,613.553286579347
"3629","USA",2010,1,"S001",76,637.435539196063
"3630","USA",2010,1,"S001",77,663.591810757582
"3631","USA",2010,1,"S001",78,691.577300224202
"3632","USA",2010,1,"S001",79,719.46502850432
"3633","USA",2010,1,"S001",80,746.19305155972
"3634","USA",2010,1,"S001",81,768.804300352756
"3635","USA",2010,1,"S001",82,785.562839359241
"3636","USA",2010,1,"S001",83,792.74384880747
"3637","USA",2010,1,"S001",84,788.466315151353
"3638","USA",2010,1,"S001",85,769.358020975429
"3639","USA",2010,1,"S001",86,734.767677853998
"3640","USA",2010,1,"S001",87,684.736327661564
"3641","USA",2010,1,"S001",88,621.64247405486
"3642","USA",2010,1,"S001",89,549.518837726658
"3643","USA",2010,1,"S001",90,472.858148009246
"3644","USA",2010,1,"S001",91,396.5797299389
"3645","USA",2010,1,"S001",92,324.434270254711
"3646","USA",2010,1,"S001",93,259.407703058315
"3647","USA",2010,1,"S001",94,202.993350971403
"3648","USA",2010,1,"S001",95,155.831255267584
"3649","USA",2010,1,"S001",96,117.557236331024
"3650","USA",2010,1,"S001",97,87.3746521513467
"3651","USA",2010,1,"S001",98,64.1120263089395
"3652","USA",2010,1,"S001",99,46.5652167861031
"3653","USA",2010,1,"S001",100,33.5526875787707
"3654","USA",2010,1,"S001",101,24.0368843108736
"3655","USA",2010,1,"S001",102,17.1546560613512
"3656","USA",2010,1,"S001",103,12.20981777985
"3657","USA",2010,1,"S001",104,8.67624960108304
"3658","USA",2010,1,"S001",105,6.15830942958797
"3659","USA",2010,1,"S001",106,4.36846004102873
"3660","USA",2010,1,"S001",107,3.09756093068238
"3661","USA",2010,1,"S001",108,2.19603660593334
"3662","USA",2010,1,"S001",109,1.55674089116314
"3663","USA",2010,1,"S001",110,1.10353737880085
"3664","USA",2010,1,"S002",0,54.7612911465624
"3665","USA",2010,1,"S002",1,54.4862928373338
"3666","USA",2010,1,"S002",2,54.2311238763815
"3667","USA",2010,1,"S002",3,54.0076032403232
"3668","USA",2010,1,"S002",4,53.8604947871732
"3669","USA",2010,1,"S002",5,53.8242745220204
"3670","USA",2010,1,"S002",6,53.9594944308317
"3671","USA",2010,1,"S002",7,54.3189291471871
"3672","USA",2010,1,"S002",8,54.9584452967996
"3673","USA",2010,1,"S002",9,55.9356788404008
"3674","USA",2010,1,"S002",10,57.307089836376
"3675","USA",2010,1,"S002",11,59.1405337788416
"3676","USA",2010,1,"S002",12,61.488203205813
"3677","USA",2010,1,"S002",13,64.4178787180188
"3678","USA",2010,1,"S002",14,67.9717522556323
"3679","USA",2010,1,"S002",15,72.1973509666751
"3680","USA",2010,1,"S002",16,77.1210278697262
"3681","USA",2010,1,"S002",17,82.7477974319888
"3682","USA",2010,1,"S002",18,89.0752059880365
"3683","USA",2010,1,"S002",19,96.0423221059692
"3684","USA",2010,1,"S002",20,103.584888613399
"3685","USA",2010,1,"S002",21,111.532058130413
"3686","USA",2010,1,"S002",22,119.795876646447
"3687","USA",2010,1,"S002",23,128.203920446733
"3688","USA",2010,1,"S002",24,136.721688940004
"3689","USA",2010,1,"S002",25,145.333708270895
"3690","USA",2010,1,"S002",26,154.104917498019
"3691","USA",2010,1,"S002",27,163.230689642465
"3692","USA",2010,1,"S002",28,172.867857896047
"3693","USA",2010,1,"S002",29,183.366280360888
"3694","USA",2010,1,"S002",30,195.000327458498
"3695","USA",2010,1,"S002",31,208.317592857962
"3696","USA",2010,1,"S002",32,223.721373251644
"3697","USA",2010,1,"S002",33,241.909050248586
"3698","USA",2010,1,"S002",34,263.461904247223
"3699","USA",2010,1,"S002",35,289.223442341906
"3700","USA",2010,1,"S002",36,320.084389056189
"3701","USA",2010,1,"S002",37,357.227782661399
"3702","USA",2010,1,"S002",38,402.120990280123
"3703","USA",2010,1,"S002",39,456.788049880405
"3704","USA",2010,1,"S002",40,523.725412265006
"3705","USA",2010,1,"S002",41,606.382263938743
"3706","USA",2010,1,"S002",42,708.777252713031
"3707","USA",2010,1,"S002",43,835.375331094545
"3708","USA",2010,1,"S002",44,991.615731487198
"3709","USA",2010,1,"S002",45,1180.70227349753
"3710","USA",2010,1,"S002",46,1407.70846707961
"3711","USA",2010,1,"S002",47,1671.41721943861
"3712","USA",2010,1,"S002",48,1973.28856901244
"3713","USA",2010,1,"S002",49,2306.85487149467
"3714","USA",2010,1,"S002",50,2667.85497406502
"3715","USA",2010,1,"S002",51,3045.5436670229
"3716","USA",2010,1,"S002",52,3431.11163767555
"3717","USA",2010,1,"S002",53,3816.01752214023
"3718","USA",2010,1,"S002",54,4192.53279287274
"3719","USA",2010,1,"S002",55,4565.59174277395
"3720","USA",2010,1,"S002",56,4933.42806513022
"3721","USA",2010,1,"S002",57,5308.25063455786
"3722","USA",2010,1,"S002",58,5690.54961623855
"3723","USA",2010,1,"S002",59,6077.58240363901
"3724","USA",2010,1,"S002",60,6463.89701636854
"3725","USA",2010,1,"S002",61,6825.53719597036
"3726","USA",2010,1,"S002",62,7150.54979208055
"3727","USA",2010,1,"S002",63,7423.79472689495
"3728","USA",2010,1,"S002",64,7638.24419497928
"3729","USA",2010,1,"S002",65,7803.80488423543
"3730","USA",2010,1,"S002",66,7923.07298989621
"3731","USA",2010,1,"S002",67,8016.69414349716
"3732","USA",2010,1,"S002",68,8090.77221860955
"3733","USA",2010,1,"S002",69,8158.29429638975
"3734","USA",2010,1,"S002",70,8223.19379205269
"3735","USA",2010,1,"S002",71,8290.26114199307
"3736","USA",2010,1,"S002",72,8361.04083261992
"3737","USA",2010,1,"S002",73,8436.48638077499
"3738","USA",2010,1,"S002",74,8516.82671817472
"3739","USA",2010,1,"S002",75,8599.65240187461
"3740","USA",2010,1,"S002",76,8683.63547357214
"3741","USA",2010,1,"S002",77,8759.64427875646
"3742","USA",2010,1,"S002",78,8823.19014925864
"3743","USA",2010,1,"S002",79,8855.79502089224
"3744","USA",2010,1,"S002",80,8848.83297897226
"3745","USA",2010,1,"S002",81,8776.16924322303
"3746","USA",2010,1,"S002",82,8627.34061220208
"3747","USA",2010,1,"S002",83,8375.15496577738
"3748","USA",2010,1,"S002",84,8014.25109073814
"3749","USA",2010,1,"S002",85,7527.61020696152
"3750","USA",2010,1,"S002",86,6925.35431109142
"3751","USA",2010,1,"S002",87,6221.52622254773
"3752","USA",2010,1,"S002",88,5448.92997039246
"3753","USA",2010,1,"S002",89,4647.22646767968
"3754","USA",2010,1,"S002",90,3857.12359835903
"3755","USA",2010,1,"S002",91,3115.48740465257
"3756","USA",2010,1,"S002",92,2448.98187217232
"3757","USA",2010,1,"S002",93,1873.86171417475
"3758","USA",2010,1,"S002",94,1395.87600459894
"3759","USA",2010,1,"S002",95,1012.80131903596
"3760","USA",2010,1,"S002",96,716.021531460855
"3761","USA",2010,1,"S002",97,494.519544149904
"3762","USA",2010,1,"S002",98,334.336388795672
"3763","USA",2010,1,"S002",99,222.256809558381
"3764","USA",2010,1,"S002",100,145.825471695307
"3765","USA",2010,1,"S002",101,94.8060595355131
"3766","USA",2010,1,"S002",102,61.2979664158118
"3767","USA",2010,1,"S002",103,39.4825569292436
"3768","USA",2010,1,"S002",104,25.3780856484799
"3769","USA",2010,1,"S002",105,16.288799281797
"3770","USA",2010,1,"S002",106,10.4473155067669
"3771","USA",2010,1,"S002",107,6.69743152682754
"3772","USA",2010,1,"S002",108,4.29261060643191
"3773","USA",2010,1,"S002",109,2.75091477317566
"3774","USA",2010,1,"S002",110,1.76285748831867
"3775","USA",2010,1,"S003",0,16.4098303119653
"3776","USA",2010,1,"S003",1,15.0372379985536
"3777","USA",2010,1,"S003",2,13.8036069493723
"3778","USA",2010,1,"S003",3,12.7065085881465
"3779","USA",2010,1,"S003",4,11.746584591401
"3780","USA",2010,1,"S003",5,10.9181207355077
"3781","USA",2010,1,"S003",6,10.2150437537564
"3782","USA",2010,1,"S003",7,9.62971840563967
"3783","USA",2010,1,"S003",8,9.1528046367952
"3784","USA",2010,1,"S003",9,8.77654645620855
"3785","USA",2010,1,"S003",10,8.49205766188282
"3786","USA",2010,1,"S003",11,8.29301776793836
"3787","USA",2010,1,"S003",12,8.17211831603262
"3788","USA",2010,1,"S003",13,8.12425609239913
"3789","USA",2010,1,"S003",14,8.14345283713999
"3790","USA",2010,1,"S003",15,8.22457960873306
"3791","USA",2010,1,"S003",16,8.36308896566842
"3792","USA",2010,1,"S003",17,8.55348521791443
"3793","USA",2010,1,"S003",18,8.79330325805285
"3794","USA",2010,1,"S003",19,9.07805349888616
"3795","USA",2010,1,"S003",20,9.40649328748795
"3796","USA",2010,1,"S003",21,9.77474032742524
"3797","USA",2010,1,"S003",22,10.1827368248709
"3798","USA",2010,1,"S003",23,10.6279923994494
"3799","USA",2010,1,"S003",24,11.1119587494765
"3800","USA",2010,1,"S003",25,11.6347824777117
"3801","USA",2010,1,"S003",26,12.1991725122363
"3802","USA",2010,1,"S003",27,12.8075602055963
"3803","USA",2010,1,"S003",28,13.4629492184413
"3804","USA",2010,1,"S003",29,14.167742375362
"3805","USA",2010,1,"S003",30,14.9249839244815
"3806","USA",2010,1,"S003",31,15.7365363588289
"3807","USA",2010,1,"S003",32,16.6052987664144
"3808","USA",2010,1,"S003",33,17.5322952630318
"3809","USA",2010,1,"S003",34,18.5199782270493
"3810","USA",2010,1,"S003",35,19.5680392254821
"3811","USA",2010,1,"S003",36,20.6788826077953
"3812","USA",2010,1,"S003",37,21.852736169705
"3813","USA",2010,1,"S003",38,23.0934975847644
"3814","USA",2010,1,"S003",39,24.40670048429
"3815","USA",2010,1,"S003",40,25.7989326769721
"3816","USA",2010,1,"S003",41,27.2823183886897
"3817","USA",2010,1,"S003",42,28.8633128446743
"3818","USA",2010,1,"S003",43,30.5465922162783
"3819","USA",2010,1,"S003",44,32.3336131052463
"3820","USA",2010,1,"S003",45,34.2095905136124
"3821","USA",2010,1,"S003",46,36.1681989726444
"3822","USA",2010,1,"S003",47,38.1792376027815
"3823","USA",2010,1,"S003",48,40.2302823114838
"3824","USA",2010,1,"S003",49,42.2915628386758
"3825","USA",2010,1,"S003",50,44.3480000035496
"3826","USA",2010,1,"S003",51,46.3757333263284
"3827","USA",2010,1,"S003",52,48.3594917304017
"3828","USA",2010,1,"S003",53,50.2820706767421
"3829","USA",2010,1,"S003",54,52.1301960882255
"3830","USA",2010,1,"S003",55,53.8964039907857
"3831","USA",2010,1,"S003",56,55.570862695566
"3832","USA",2010,1,"S003",57,57.1534290104729
"3833","USA",2010,1,"S003",58,58.6372314026403
"3834","USA",2010,1,"S003",59,60.0241817442959
"3835","USA",2010,1,"S003",60,61.30991578027
"3836","USA",2010,1,"S003",61,62.5015848031204
"3837","USA",2010,1,"S003",62,63.5999560506864
"3838","USA",2010,1,"S003",63,64.6334835510527
"3839","USA",2010,1,"S003",64,65.6123408451714
"3840","USA",2010,1,"S003",65,66.5910673442597
"3841","USA",2010,1,"S003",66,67.5892234069468
"3842","USA",2010,1,"S003",67,68.6704599543005
"3843","USA",2010,1,"S003",68,69.8591500877499
"3844","USA",2010,1,"S003",69,71.2119782246664
"3845","USA",2010,1,"S003",70,72.7546540996975
"3846","USA",2010,1,"S003",71,74.5312108285815
"3847","USA",2010,1,"S003",72,76.5662228929035
"3848","USA",2010,1,"S003",73,78.8681034199604
"3849","USA",2010,1,"S003",74,81.4500431475553
"3850","USA",2010,1,"S003",75,84.2704629868377
"3851","USA",2010,1,"S003",76,87.3190673469744
"3852","USA",2010,1,"S003",77,90.4971303273018
"3853","USA",2010,1,"S003",78,93.7586753882655
"3854","USA",2010,1,"S003",79,96.9375388936151
"3855","USA",2010,1,"S003",80,99.940761729659
"3856","USA",2010,1,"S003",81,102.526732816794
"3857","USA",2010,1,"S003",82,104.554851978489
"3858","USA",2010,1,"S003",83,105.730998103389
"3859","USA",2010,1,"S003",84,105.898981749859
"3860","USA",2010,1,"S003",85,104.773098465794
"3861","USA",2010,1,"S003",86,102.254255429957
"3862","USA",2010,1,"S003",87,98.2347508997837
"3863","USA",2010,1,"S003",88,92.7902710577197
"3864","USA",2010,1,"S003",89,86.0797319043929
"3865","USA",2010,1,"S003",90,78.3750851570189
"3866","USA",2010,1,"S003",91,70.0326748317925
"3867","USA",2010,1,"S003",92,61.4120760597431
"3868","USA",2010,1,"S003",93,52.9146923070135
"3869","USA",2010,1,"S003",94,44.836740668662
"3870","USA",2010,1,"S003",95,37.4428924516123
"3871","USA",2010,1,"S003",96,30.8649713752609
"3872","USA",2010,1,"S003",97,25.1683665200998
"3873","USA",2010,1,"S003",98,20.3360298794856
"3874","USA",2010,1,"S003",99,16.3109015829926
"3875","USA",2010,1,"S003",100,13.006211762243
"3876","USA",2010,1,"S003",101,10.3248579371566
"3877","USA",2010,1,"S003",102,8.17015186868661
"3878","USA",2010,1,"S003",103,6.449668586561
"3879","USA",2010,1,"S003",104,5.08341813761265
"3880","USA",2010,1,"S003",105,4.00195209219154
"3881","USA",2010,1,"S003",106,3.1483974434213
"3882","USA",2010,1,"S003",107,2.47571339522786
"3883","USA",2010,1,"S003",108,1.94631466397414
"3884","USA",2010,1,"S003",109,1.52990371419356
"3885","USA",2010,1,"S003",110,1.20254211092471
"3886","USA",2010,1,"S004",0,33.5372881619743
"3887","USA",2010,1,"S004",1,30.1000200152775
"3888","USA",2010,1,"S004",2,27.1056242933203
"3889","USA",2010,1,"S004",3,24.5389552133871
"3890","USA",2010,1,"S004",4,22.3884853430522
"3891","USA",2010,1,"S004",5,20.6250372685048
"3892","USA",2010,1,"S004",6,19.216675940763
"3893","USA",2010,1,"S004",7,18.1331938141585
"3894","USA",2010,1,"S004",8,17.341369546921
"3895","USA",2010,1,"S004",9,16.8182275383543
"3896","USA",2010,1,"S004",10,16.5395116574344
"3897","USA",2010,1,"S004",11,16.4918294960568
"3898","USA",2010,1,"S004",12,16.6654871156319
"3899","USA",2010,1,"S004",13,17.0589568054278
"3900","USA",2010,1,"S004",14,17.6764231159894
"3901","USA",2010,1,"S004",15,18.5274727303206
"3902","USA",2010,1,"S004",16,19.627214136699
"3903","USA",2010,1,"S004",17,20.9924403220083
"3904","USA",2010,1,"S004",18,22.6451191076017
"3905","USA",2010,1,"S004",19,24.6017773006427
"3906","USA",2010,1,"S004",20,26.8845627988503
"3907","USA",2010,1,"S004",21,29.4976704183409
"3908","USA",2010,1,"S004",22,32.4624156546788
"3909","USA",2010,1,"S004",23,35.7752917341679
"3910","USA",2010,1,"S004",24,39.4581697496916
"3911","USA",2010,1,"S004",25,43.5119699226826
"3912","USA",2010,1,"S004",26,47.9612519846979
"3913","USA",2010,1,"S004",27,52.8194262704944
"3914","USA",2010,1,"S004",28,58.1158588981796
"3915","USA",2010,1,"S004",29,63.8784752771544
"3916","USA",2010,1,"S004",30,70.150080076297
"3917","USA",2010,1,"S004",31,76.9906148182836
"3918","USA",2010,1,"S004",32,84.4651268271828
"3919","USA",2010,1,"S004",33,92.6740594183683
"3920","USA",2010,1,"S004",34,101.718179978171
"3921","USA",2010,1,"S004",35,111.757444864477
"3922","USA",2010,1,"S004",36,122.944499595351
"3923","USA",2010,1,"S004",37,135.512441571765
"3924","USA",2010,1,"S004",38,149.679839125727
"3925","USA",2010,1,"S004",39,165.744679687035
"3926","USA",2010,1,"S004",40,184.00211282944
"3927","USA",2010,1,"S004",41,204.796778465182
"3928","USA",2010,1,"S004",42,228.470245880745
"3929","USA",2010,1,"S004",43,255.247385067707
"3930","USA",2010,1,"S004",44,285.388656125103
"3931","USA",2010,1,"S004",45,318.665995643368
"3932","USA",2010,1,"S004",46,355.08442586017
"3933","USA",2010,1,"S004",47,393.97114194625
"3934","USA",2010,1,"S004",48,435.093599125118
"3935","USA",2010,1,"S004",49,478.038392805118
"3936","USA",2010,1,"S004",50,522.6176587115
"3937","USA",2010,1,"S004",51,569.163460912482
"3938","USA",2010,1,"S004",52,617.617213893443
"3939","USA",2010,1,"S004",53,668.054679913525
"3940","USA",2010,1,"S004",54,720.201441200403
"3941","USA",2010,1,"S004",55,772.985784920642
"3942","USA",2010,1,"S004",56,825.61316783329
"3943","USA",2010,1,"S004",57,876.143434527322
"3944","USA",2010,1,"S004",58,923.406398217921
"3945","USA",2010,1,"S004",59,965.705118530499
